id,name,currentTribe,priority,method,cost,attack,hp,text,imageUrl,reason,manualAnswer
card_34b8303a,ゲレゲレ,なし,高,db_explicit_none,5,4,4,速攻,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3410ad27,ゴールドオーク,なし,高,db_explicit_none,5,4,3,召喚時：味方リーダーのテンションの2倍分味方リーダーのHPを回復,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_bfee27e7,シードッグ,なし,高,db_explicit_none,5,2,2,,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d2a5382b,スターキメラ,なし,高,db_explicit_none,5,3,6,味方が回復する度攻撃力+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c99c6450,ストーンマン,なし,高,db_explicit_none,5,6,4,におうだち,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_13.jpg,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5cb6c4b5,スノーホムンクルス,なし,高,db_explicit_none,5,5,4,,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_55de0a88,スロットマジーン,なし,高,db_explicit_none,5,1,7,攻撃時:GET(1)、BET:両プレイヤーはカードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fa1f0c80,セラフィ,なし,高,db_explicit_none,5,2,3,召喚時：指定の味方マスに速攻3/3のチョメを1体出す。自分のターン終了時全ての味方のHPを1回復,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e688c923,ダークモーモン,なし,高,db_explicit_none,5,4,5,自分のターン終了時GET(1)、BET:お互いのリーダーのテンション+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_dba6b3b2,デスターキー,なし,高,db_explicit_none,5,5,6,,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1683cf61,デスマシーン,なし,高,db_explicit_none,5,4,4,におうだち、このターン中死亡したユニットの数分手札にあるこのカードのコスト-1、死亡時：敵リーダーに3ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9318b43f,デンダ,なし,高,db_explicit_none,5,3,3,召喚時:前列に召喚した場合1/1のデンダの子分を3体出す。後列に召喚した場合全ての味方ユニットを+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4392279e,トロル,なし,高,db_explicit_none,5,7,8,受けるダメージ2倍,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_079b9a84,ナイトフォックス,なし,高,db_explicit_none,5,5,4,自分の特技カードのコスト-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0ac53622,ネクロバルサ,なし,高,db_explicit_none,5,4,5,召喚時:味方リーダーの攻撃力が4以上ある場合武器の耐久力を+2する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4aaadec4,ハンターフライ,なし,高,db_explicit_none,5,4,3,先制、死亡時：味方リーダーのテンション+1、スキルブースト:コスト-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b6ca0892,ハンフリー,なし,高,db_explicit_none,5,0,1,召喚時:ユニット1体の攻撃力とHPを吸い取り自身の攻撃力とHPを同じ値にする。そのユニットを2/2にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_14ea7bec,バアルゼブブ,なし,高,db_explicit_none,5,5,3,召喚時：敵リーダーに3ダメージ,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_14.jpg,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c276526b,バルバロッサ,なし,高,db_explicit_none,5,4,5,召喚時:魔法陣に召喚された場合メラミを手札に加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d1236b7f,フォレスドン,なし,高,db_explicit_none,5,4,5,召喚時：対戦中に死亡したコスト4以上の味方ユニット3種類の中から1体を選んで復活させ「ターン終了時このユニットは死亡する」を付与する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_098e73d1,ヘルシーサー,なし,高,db_explicit_none,5,4,5,召喚時:地形マスにいる全ての味方ユニットを+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1d6748d8,ベロリンマン,なし,高,db_explicit_none,5,2,2,おうえん、召喚時&スキルリンク:ベロリンマンを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_76952315,ホーンビートル,なし,高,db_explicit_none,5,5,5,ねらい撃ち,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fe374675,マネマネ,なし,高,db_explicit_none,5,1,1,召喚時：他のユニット1体に変身する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7e4a6880,メイジポンポコ,なし,高,db_explicit_none,5,3,5,シンクロ：①味方リーダーが使用する特技カードの攻撃力+1、②死亡時：自分のデッキからコスト5以上の特技カードを1枚引く、③+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b1f5ae69,ユニコーン,なし,高,db_explicit_none,5,5,5,召喚時:HPを4回復,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_56b8d468,レッドアーチャー,なし,高,db_explicit_none,5,3,6,召喚時：味方リーダーのHPが20以上の場合このユニットは攻撃力+2とねらい撃ちを得る,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_30.jpg,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fb9188a4,レッドサイクロン,なし,高,db_explicit_none,5,4,5,自分のターン終了時にお互いのリーダーに2ダメージ。味方リーダーのHPが15以下の場合代わりに自分のターン終了時敵リーダーに2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_8aa08ebc,ローズバトラー,なし,高,db_explicit_none,5,3,7,味方リーダーへの敵の攻撃や効果の対象はこのユニットに変更される。ダメージを与えたユニットを毒にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_2c08d95c,吹雪の魔女,なし,高,db_explicit_none,5,4,4,召喚時：敵の場に氷塊があるなら敵ユニット1体に4ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_2855efd0,大切な友達,なし,高,db_explicit_none,5,0,0,指定の味方マスに速攻4/4のゲレゲレを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c40057ab,慈愛のキラーパンサー,なし,高,db_explicit_none,5,4,4,おうえん、召喚時：おうえん 2/2のベビーパンサー1枚を手札に加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_27208e6e,暗黒大樹の番人,なし,高,db_explicit_none,5,2,4,におうだち、召喚時:このターン中ユニットが死亡しているなら暗黒大樹の番人を指定の味方マスに出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9d2a7e1f,獣魔将ガルレイ,なし,高,db_explicit_none,5,5,4,召喚時：正面にいるランダムな敵ユニット1体に2ダメージ。自分の場に冒険者がいるなら代わりに4ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b2641ee7,追撃のキラーマシン,なし,高,db_explicit_none,5,3,4,2回攻撃、召喚時:このユニットにさくせんを出す。自分がさくせんを出した後、1ターンに2回までランダムな敵ユニット1体に2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3bc0d032,魔犬レオパルド,なし,高,db_explicit_none,5,4,4,死亡時：神鳥の杖を手札に加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_a568a928,あくまのカガミ,なし,高,db_explicit_none,6,3,5,召喚時：自分のデッキにある5コスト以下の冒険者と同じユニット1体ヲバに出しこのターン中速攻と「ターン終了時にこのユニットを自分のデッキに混ぜる」を付与する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f39676c9,かぶとこぞう,なし,高,db_explicit_none,6,4,4,召喚時:地形マスに召喚された場合、におうだち2/2のはさみくわがたを2体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_289dda8a,からくりしょうぐん,なし,高,db_explicit_none,6,5,5,召喚時：味方リーダーが装備中の武器を+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f15d10ad,じごくのつかい,なし,高,db_explicit_none,6,3,3,自分のターン終了時ランダムな敵1体に3ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1822d75c,てっきゅうまじん,なし,高,db_explicit_none,6,4,5,自分の場と手札にいる冒険者の数だけコストが下がる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ff657203,にじくじゃく,なし,高,db_explicit_none,6,4,5,自分が偶数のコストの手札を使う度ランダムな敵1体に2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_768eea71,まかいじゅ,なし,高,db_explicit_none,6,3,7,自分のターン終了時このユニットのHPを2回復する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_36fe0d52,まだらイチョウ,なし,高,db_explicit_none,6,3,4,BET：1/2のブラックタヌーを1体場に出す。このBETが3回発動する度に、このユニットを除く全ての味方ユニットを+1/+1する。カウントはターンを跨いで継続する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_6858cc11,ようじゅつし,なし,高,db_explicit_none,6,3,6,自分が特技を使う度ランダムな敵1体に2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4a3e3606,わかめ王子,なし,高,db_explicit_none,6,5,5,召喚時：デッキの一番上のカードのコストが奇数なら対象に3ダメージ、偶数なら対象を+2/+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ee31c3a0,アトラス,なし,高,db_explicit_none,6,4,7,攻撃時：このターン中味方リーダーの攻撃力分攻撃力が上がる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5eec0254,アフロのドン・モグーラ,なし,高,db_explicit_none,6,3,5,召喚時：カードを1枚引いた後、自分の手札から1枚選んで捨てる。自分の手札からカードを捨てる度ターン終了時に死亡する速攻3/1の子分を1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f9120cf5,アークマージ,なし,高,db_explicit_none,6,2,7,この対戦の間ヒーロースキルが発動した回数分攻撃力+1を得る。このユニットの攻撃力が5以上の場合さらに特技ダメージ+2を得る。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_683cc9b8,ウドラー,なし,高,db_explicit_none,6,4,6,シンクロ:①攻撃力+1、②におうだち、③死亡時：この対戦中に死亡したコスト2以下のユニットを2体復活させる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e85d03e0,エビルホーク,なし,高,db_explicit_none,6,6,4,ねらい撃ち、召喚時：カードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5b713377,エビルマージ,なし,高,db_explicit_none,6,2,6,召喚時：この対戦中味方リーダーの「紅蓮の火球」のダメージ+1、スキルブースト:攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c9cc581c,カロン,なし,高,db_explicit_none,6,4,5,テンションリンク：対戦中に死亡したランダムな味方ユニットを手札に1枚加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0996b970,キラーアーマー,なし,高,db_explicit_none,6,6,7,,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_15.jpg,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_cba34087,キラーデーモン,なし,高,db_explicit_none,6,6,6,召喚時：味方ユニット1体を+1/+1した後におうだちを付与する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_83fe681d,キラーマシン2,なし,高,db_explicit_none,6,4,5,2回攻撃、召喚時:このユニットにさくせんを出す。耐戦中に味方建物が3つ以上出ていたら、代わりに2回さくせんを出し、出たさくせんの効果全てを得る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_58028997,キングミミック,なし,高,db_explicit_none,6,8,7,死亡時：相手はランダムなレジェンドレアカードを手札に1枚加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4437acfa,クラーゴン,なし,高,db_explicit_none,6,4,8,BET：このターン中に未発動の効果からランダムに1つ発動する。①全ての敵に1ダメージ ②ランダムな敵1体に2ダメージ ③敵リーダーに3ダメージ。全て発動済みなら何も起こらない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_a462cfa2,グレイトマムー,なし,高,db_explicit_none,6,5,4,れんけい：敵ユニット1体に5ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e936ad83,サイクロプス,なし,高,db_explicit_none,6,6,6,召喚時：GET(1) BET：におうだちを持つランダムな敵ユニット1体に4ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7b11152e,サイコマスター,なし,高,db_explicit_none,6,0,7,この対戦中に自分が使った占いカードの枚数分攻撃力+1、召喚時:このユニットの攻撃力が4以上あるなら敵1体に4ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f09aa71a,ジェリーマン,なし,高,db_explicit_none,6,4,5,召喚時：自分の手札にあるランダムなユニットカード1枚と同じユニットを2/2にして場に出す。それが冒険者カードなら代わりにコピーを場に出す。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5f6a5488,ダイス・ド・デビル,なし,高,db_explicit_none,6,4,4,占い：(1)1/1のスライムを出す、(2)4/4のホースデビルを出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_70c48758,ダークデーブル,なし,高,db_explicit_none,6,5,6,におうだち、天啓の神域の効果によってデッキから手札にこのカードが加わった場合、4/4のヘルガーディアンを出す。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9d45a818,ダーティラビッツ,なし,高,db_explicit_none,6,2,6,攻撃対象が敵リーダーの場合攻撃力が2倍になる。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_74f27ab5,デスストーカー,なし,高,db_explicit_none,6,4,6,自分のターン中味方ユニットがダメージを受けた場合ランダムな敵1体に2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_730f1b63,デスバキューム,なし,高,db_explicit_none,6,3,3,お互いのリーダーのテンションの合計分手札にあるこのカードのコスト-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_99ede7b9,ドルマゲス,なし,高,db_explicit_none,6,6,4,召喚時：1/1の分身を2体出す 相手がドルマゲスか分身を攻撃や効果の対象にした場合その対象はランダムに選ばれる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_893dab8f,バズズ,なし,高,db_explicit_none,6,6,6,ねらい撃ち、召喚時：敵の場に氷塊があるなら全ての敵ユニットを次のターン攻撃不能にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_94068f21,バロンジャッカル,なし,高,db_explicit_none,6,6,5,このカード以外の自分の手札が6枚以上ある場合コスト-2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_761099e5,バロンナイト,なし,高,db_explicit_none,6,5,6,同じ縦1列にいる他のユニットを+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_8878b609,バーサーカー,なし,高,db_explicit_none,6,2,5,前列の中央にいる場合攻撃力+7,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ce996bc9,ファンキーバード,なし,高,db_explicit_none,6,4,6,おうえん、味方リーダーのテンションカードはコストが0になる。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4354b98d,ブラックチャック,なし,高,db_explicit_none,6,6,3,味方リーダーのテンション分必要なコストが下がる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_cbdf8611,マザーウッド,なし,高,db_explicit_none,6,5,5,テンションリンク：前後にいる味方ユニットに速攻を付与する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_45283c5a,マッスルウータン,なし,高,db_explicit_none,6,5,7,テンションリンク:前後にいる味方ユニットの攻撃力+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_362fd329,ミリオンゼニー,なし,高,db_explicit_none,6,4,7,自分のターン終了時にGET(1)。この効果は毎ターン発動する。BET：死亡時にGET(2)をこのユニットに付与する。このBET効果は重複しない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fe496694,ムチおとこ,なし,高,db_explicit_none,6,6,6,前列召喚時：自分の手札から武器カードを1枚選んで捨てる。そうした場合、カードを3枚引く。後列召喚時：自分のデッキからコスト3以下の武器カードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_adb8f2c2,ランプのまじん,なし,高,db_explicit_none,6,6,6,召喚時：全ての敵ユニットの位置を前後入れ替える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_6f34f6bb,リーズレット,なし,高,db_explicit_none,6,5,4,召喚時：自分のデッキにメラ系の特技カードが無いなら敵ユニット1体を氷塊に変える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_685133b0,悪霊の神々アトラス,なし,高,db_explicit_none,6,4,7,貫通、貫通を持つ味方ユニットが攻撃した後攻撃力+1、死亡時：このユニットの攻撃力と同じ攻撃力を持つこんぼうを味方リーダーに装備する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_a135083a,悪霊の神々バズズ,なし,高,db_explicit_none,6,6,6,ねらい撃ち、召喚時：指定の敵マスに0/1の氷塊を1つ出す。敵の氷塊が死亡する度自分のデッキからメラ系以外の特技カードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d27b76c8,牙王ゴースネル,なし,高,db_explicit_none,6,5,6,召喚時：味方リーダーの攻撃力が4以上ある場合正面にいる全てのユニットに4ダメージ。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ad45046f,薔薇子ジャックポッター,なし,高,db_explicit_none,6,6,6,召喚時：手札を2枚捨てる。そうした場合ランダムなレジェンドレアカード0〜4枚を以下の確率で手札に加える。0〜4枚 各20%,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3a9fa2ac,覇海軍王ジャコラ,なし,高,db_explicit_none,6,5,7,におうだち、召喚時：このターン中すべてのユニットが受ける戦闘ダメージが2倍になる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_415672e1,魔女グレイツェル,なし,高,db_explicit_none,6,5,5,おうえん、召喚時:ランダムな3体を次のターン終了時まで攻撃不能にする。スキルブースト:+1体,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_bfc05c08,魔界からの侵攻,なし,高,db_explicit_none,6,0,0,ピサロナイトを6体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b7f05143,ほうおう,なし,高,db_explicit_none,7,6,7,他のすべての味方ユニットのHP+1、スキルブースト:味方ユニットのHP+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d7ef98e4,まおうのかげ,なし,高,db_explicit_none,7,4,7,ステルス、絶好調、このユニットが絶好調状態なら攻撃力+3を得る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f1e46eb7,やつざきアニマル,なし,高,db_explicit_none,7,4,4,対戦中に自分に使った特技カードの枚数分コスト-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0957dc83,アンクルホーン,なし,高,db_explicit_none,7,2,7,テンションリンク：攻撃力が2倍になる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_091f03b4,アークデーモン,なし,高,db_explicit_none,7,6,6,召喚時：前列にいる全ての敵ユニットに3ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f767ae31,エメラルドーン,なし,高,db_explicit_none,7,6,6,シンクロ：①ねらい撃ち、②におうだち、③+2/+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e733168e,クレイジーボーナス,なし,高,db_explicit_none,7,7,7,召喚時:自分の場の縦一列に同じ攻撃力のユニットが3体いるならランダムなレジェンドレアのユニットカード3枚を手札に加え そのコストを揃えた攻撃力と同じ数分減らす,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_52ff4131,ケトス,なし,高,db_explicit_none,7,4,11,このユニットによる敵リーダーの攻撃で敵リーダーのHPが11になった場合この対戦に勝利する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_90ea612c,ジャックポッター,なし,高,db_explicit_none,7,5,5,召喚時：両プレイヤーはカードを1枚引く。スキルブースト：+1枚,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ec0b6371,ジュリアンテ,なし,高,db_explicit_none,7,5,5,占い：(1)他の全ての味方ユニット+2/+2、(2)ランダムな敵3体を次のターン攻撃不能にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_97689893,タコメット,なし,高,db_explicit_none,7,3,3,貫通、召喚時：このカード以外の自分の手札が6枚以上ある場合タコメットを2体出す。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c280a90c,ダゴン,なし,高,db_explicit_none,7,3,8,2回攻撃,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_6ebbbeb0,デビルアーマー,なし,高,db_explicit_none,7,7,6,召喚時：味方ヒーローがいる場合手札にあるランダムな武器を装備する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_888c9f47,トロルキング,なし,高,db_explicit_none,7,8,10,すべてのユニットは受けるダメージが2倍になる。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ffe924fb,ドルマドン,なし,高,db_explicit_none,7,0,0,敵1体に10ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1a31a458,ドン・モグーラ,なし,高,db_explicit_none,7,4,6,テンションリンク：速攻 1/1 ターン終了時に死亡するモグラの子分を出す スキルブースト:攻撃力+1をモグラの子分は持つ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0c103e46,ヌーデビル,なし,高,db_explicit_none,7,5,4,選択：・攻撃力+4・正面にいる全ての敵ユニットに2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b0b64660,バベルボブル,なし,高,db_explicit_none,7,7,10,速攻、2回攻撃,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e3f0dbe1,バルザック,なし,高,db_explicit_none,7,7,7,貫通：このユニットの攻撃で敵ユニットを倒す度+2/+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_8df130e3,ブラックルーン,なし,高,db_explicit_none,7,7,6,特技ダメージ+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d39b2341,ヘラクライザー,なし,高,db_explicit_none,7,4,5,におうだち、自分がデッキからカードを手札に加える度ランダムな敵1体に2ダメージ、占い：(1)カードを1枚引く、(2)味方リーダーのテンション+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_28cd0a60,ヘルバオム,なし,高,db_explicit_none,7,8,4,召喚時：ランダムな敵ユニット1体を-2/-2する。これを2回繰り返す。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fb7db451,ベリアル,なし,高,db_explicit_none,7,6,6,召喚時：すべての敵ユニットに2ダメージ、倒したユニット数の2倍分味方リーダーのHPを回復,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_89a146ee,マルチェロ,なし,高,db_explicit_none,7,4,4,におうだち、召喚時：敵の後列中央を中心に十字型に4ダメージを与える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ba7eb2dc,ライノスキング,なし,高,db_explicit_none,7,7,7,におうだち,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c8f82f53,レジェンドホーン,なし,高,db_explicit_none,7,5,6,シンクロ：①召喚時：味方リーダーのHPを6回復、②このユニットの召喚コスト-2、③におうだち,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3afdd5e1,帝王の一閃,なし,高,db_explicit_none,7,0,0,全ての敵に4ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0a619d77,悪霊の神々ベリアル,なし,高,db_explicit_none,7,6,6,召喚時：「次のターン終了時まで受けるダメージ-1」を得る。さらに全ての敵ユニットに2ダメージ。死亡したユニットの数分HP+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_84e08b43,黄金兵長,なし,高,db_explicit_none,7,4,6,召喚時：GET(1)。攻撃時：敵リーダーに味方の場のピサロナイトの数と同じダメージ。BET：ピサロナイトを1体場に出す。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
