id,name,currentTribe,cardType,cost,attack,hp,text,imageUrl,reason,manualAnswer
card_8e319e73,さまようよろい,なし,ユニット,5,4,3,召喚時：前列に召喚した場合ホイミスライムを後ろに出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7fcacd81,じごくのよろい,なし,ユニット,5,3,2,召喚時&死亡時:ピサロナイトを1体出す。スキルブースト:攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c55c6537,とうだいタイガー,なし,ユニット,5,4,4,れんけい：攻撃力3以下の敵ユニット1体を相手の手札に戻す。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_839263c1,ひくいどり,なし,ユニット,5,6,4,貫通,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_06c05da2,もみじこぞう,なし,ユニット,5,2,2,召喚時：2/2のもみじこぞうを1体出す。スキルブースト:+1体,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_6fa5d265,アイアンナイト,なし,ユニット,5,3,6,におうだち、死亡時：ランダムな味方ユニット1体を味方ヒーローのレベルの数分+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_73fdd471,アカリリス,なし,ユニット,5,2,3,このユニットが移動する度速攻2/1のいっかくうさぎを出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c17e7d1c,アデン,なし,ユニット,5,3,6,におうだち、召喚時：味方建物１つの耐久値+1、そうした場合攻撃力+2を得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b2ce9309,アームライオン,なし,ユニット,5,3,4,絶好調、絶好調状態の味方ユニットは速攻を得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9b411f81,インプケイオス,なし,ユニット,5,4,5,召喚時：敵ユニット1体に1ダメージ。自分のデッキの一番上のカードのコストが偶数なら代わりに3ダメージ与えた後味方リーダーのHPを3回復,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_6b11ada1,エリミネーター,なし,ユニット,5,5,3,前列にいる場合他の味方ユニットが死亡する度カードを1枚引く。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d000adb5,エンタシスマン,なし,ユニット,5,3,4,におうだち、このカード以外の自分の手札が6枚以上ある場合コスト-2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_a780fe36,オクトセントリー,なし,ユニット,5,5,5,貫通、味方リーダーの攻撃で敵ユニットを倒す度味方リーダーのHPを3回復,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_8a416ddd,オーシャンクロー,なし,ユニット,5,3,4,このユニットに自分が特技を使う度+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_e7d0bd0d,キラークリムゾン,なし,ユニット,5,4,5,選択:・味方リーダーのテンション+2・コスト2のはがねのそろばん1枚を手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_77b1f2af,キラーマシン,なし,ユニット,5,3,5,2回攻撃、召喚時：敵ユニット1体に2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_6c050775,キラーリカント,なし,ユニット,5,4,4,おうえん、におうだち、死亡時：味方リーダーのテンション+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d13dbf79,キングムーチョ,なし,ユニット,5,3,5,におうだち、召喚時：味方ヒーローがいる場合味方リーダーが装備中の武器を+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_cd99fcfb,ギガンテス,なし,ユニット,5,3,6,攻撃時：このターン中攻撃力+3,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b85d8d5e,ギュメイ将軍,なし,ユニット,5,5,6,貫通、このユニット以外の全ての敵味方は戦闘ダメージとデッキ切れによるダメージのみ受ける,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_2fac5ab9,クイーンモーモン,なし,ユニット,5,3,6,味方ヒーローがいる場合自分のターン中味方リーダーの攻撃力+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_6694ca3b,グランマーズ,なし,ユニット,5,2,5,召喚時&攻撃時：自分のデッキの上からカード3枚を見る。1枚を手札に加えそのカードのコスト-2。残りをデッキの下に戻す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b3c8cbfd,ゲルニック将軍,なし,ユニット,5,4,6,自分が魔法使いの特技を使う度または敵が特技を使う度味方リーダーのテンション+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_34b8303a,ゲレゲレ,なし,ユニット,5,4,4,速攻,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_a5cfea29,ゴレオン将軍,なし,ユニット,5,2,7,スキルリンク：GET(1)、BET:攻撃力+1、自分がコインを使う度味方リーダーのテンション+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_3410ad27,ゴールドオーク,なし,ユニット,5,4,3,召喚時：味方リーダーのテンションの2倍分味方リーダーのHPを回復,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_bfee27e7,シードッグ,なし,ユニット,5,2,2,,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d2a5382b,スターキメラ,なし,ユニット,5,3,6,味方が回復する度攻撃力+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c99c6450,ストーンマン,なし,ユニット,5,6,4,におうだち,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_13.jpg,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5cb6c4b5,スノーホムンクルス,なし,ユニット,5,5,4,,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_55de0a88,スロットマジーン,なし,ユニット,5,1,7,攻撃時:GET(1)、BET:両プレイヤーはカードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_fa1f0c80,セラフィ,なし,ユニット,5,2,3,召喚時：指定の味方マスに速攻3/3のチョメを1体出す。自分のターン終了時全ての味方のHPを1回復,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_e688c923,ダークモーモン,なし,ユニット,5,4,5,自分のターン終了時GET(1)、BET:お互いのリーダーのテンション+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_dba6b3b2,デスターキー,なし,ユニット,5,5,6,,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1683cf61,デスマシーン,なし,ユニット,5,4,4,におうだち、このターン中死亡したユニットの数分手札にあるこのカードのコスト-1、死亡時：敵リーダーに3ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9318b43f,デンダ,なし,ユニット,5,3,3,召喚時:前列に召喚した場合1/1のデンダの子分を3体出す。後列に召喚した場合全ての味方ユニットを+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4392279e,トロル,なし,ユニット,5,7,8,受けるダメージ2倍,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_079b9a84,ナイトフォックス,なし,ユニット,5,5,4,自分の特技カードのコスト-1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0ac53622,ネクロバルサ,なし,ユニット,5,4,5,召喚時:味方リーダーの攻撃力が4以上ある場合武器の耐久力を+2する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4aaadec4,ハンターフライ,なし,ユニット,5,4,3,先制、死亡時：味方リーダーのテンション+1、スキルブースト:コスト-1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b6ca0892,ハンフリー,なし,ユニット,5,0,1,召喚時:ユニット1体の攻撃力とHPを吸い取り自身の攻撃力とHPを同じ値にする。そのユニットを2/2にする,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_14ea7bec,バアルゼブブ,なし,ユニット,5,5,3,召喚時：敵リーダーに3ダメージ,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_14.jpg,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c276526b,バルバロッサ,なし,ユニット,5,4,5,召喚時:魔法陣に召喚された場合メラミを手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d1236b7f,フォレスドン,なし,ユニット,5,4,5,召喚時：対戦中に死亡したコスト4以上の味方ユニット3種類の中から1体を選んで復活させ「ターン終了時このユニットは死亡する」を付与する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_098e73d1,ヘルシーサー,なし,ユニット,5,4,5,召喚時:地形マスにいる全ての味方ユニットを+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1d6748d8,ベロリンマン,なし,ユニット,5,2,2,おうえん、召喚時&スキルリンク:ベロリンマンを1体出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_76952315,ホーンビートル,なし,ユニット,5,5,5,ねらい撃ち,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_fe374675,マネマネ,なし,ユニット,5,1,1,召喚時：他のユニット1体に変身する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5ee583f1,マリンフェアリー,なし,ユニット,5,2,3,召喚時:手札にあるコインをランダムに1枚捨てる。そうした場合この対戦中に死亡した4コスト以下の味方ユニット3種類の中から1体を選んで復活させる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7e4a6880,メイジポンポコ,なし,ユニット,5,3,5,シンクロ：①味方リーダーが使用する特技カードの攻撃力+1、②死亡時：自分のデッキからコスト5以上の特技カードを1枚引く、③+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b1f5ae69,ユニコーン,なし,ユニット,5,5,5,召喚時:HPを4回復,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_56b8d468,レッドアーチャー,なし,ユニット,5,3,6,召喚時：味方リーダーのHPが20以上の場合このユニットは攻撃力+2とねらい撃ちを得る,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_30.jpg,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_fb9188a4,レッドサイクロン,なし,ユニット,5,4,5,自分のターン終了時にお互いのリーダーに2ダメージ。味方リーダーのHPが15以下の場合代わりに自分のターン終了時敵リーダーに2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_8aa08ebc,ローズバトラー,なし,ユニット,5,3,7,味方リーダーへの敵の攻撃や効果の対象はこのユニットに変更される。ダメージを与えたユニットを毒にする,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_2c08d95c,吹雪の魔女,なし,ユニット,5,4,4,召喚時：敵の場に氷塊があるなら敵ユニット1体に4ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c40057ab,慈愛のキラーパンサー,なし,ユニット,5,4,4,おうえん、召喚時：おうえん 2/2のベビーパンサー1枚を手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_27208e6e,暗黒大樹の番人,なし,ユニット,5,2,4,におうだち、召喚時:このターン中ユニットが死亡しているなら暗黒大樹の番人を指定の味方マスに出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9d2a7e1f,獣魔将ガルレイ,なし,ユニット,5,5,4,召喚時：正面にいるランダムな敵ユニット1体に2ダメージ。自分の場に冒険者がいるなら代わりに4ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b2641ee7,追撃のキラーマシン,なし,ユニット,5,3,4,2回攻撃、召喚時:このユニットにさくせんを出す。自分がさくせんを出した後、1ターンに2回までランダムな敵ユニット1体に2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_3bc0d032,魔犬レオパルド,なし,ユニット,5,4,4,死亡時：神鳥の杖を手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_a568a928,あくまのカガミ,なし,ユニット,6,3,5,召喚時：自分のデッキにある5コスト以下の冒険者と同じユニット1体ヲバに出しこのターン中速攻と「ターン終了時にこのユニットを自分のデッキに混ぜる」を付与する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f39676c9,かぶとこぞう,なし,ユニット,6,4,4,召喚時:地形マスに召喚された場合、におうだち2/2のはさみくわがたを2体出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_289dda8a,からくりしょうぐん,なし,ユニット,6,5,5,召喚時：味方リーダーが装備中の武器を+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f15d10ad,じごくのつかい,なし,ユニット,6,3,3,自分のターン終了時ランダムな敵1体に3ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1822d75c,てっきゅうまじん,なし,ユニット,6,4,5,自分の場と手札にいる冒険者の数だけコストが下がる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_ff657203,にじくじゃく,なし,ユニット,6,4,5,自分が偶数のコストの手札を使う度ランダムな敵1体に2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_768eea71,まかいじゅ,なし,ユニット,6,3,7,自分のターン終了時このユニットのHPを2回復する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_36fe0d52,まだらイチョウ,なし,ユニット,6,3,4,BET：1/2のブラックタヌーを1体場に出す。このBETが3回発動する度に、このユニットを除く全ての味方ユニットを+1/+1する。カウントはターンを跨いで継続する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_6858cc11,ようじゅつし,なし,ユニット,6,3,6,自分が特技を使う度ランダムな敵1体に2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4a3e3606,わかめ王子,なし,ユニット,6,5,5,召喚時：デッキの一番上のカードのコストが奇数なら対象に3ダメージ、偶数なら対象を+2/+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_ee31c3a0,アトラス,なし,ユニット,6,4,7,攻撃時：このターン中味方リーダーの攻撃力分攻撃力が上がる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5eec0254,アフロのドン・モグーラ,なし,ユニット,6,3,5,召喚時：カードを1枚引いた後、自分の手札から1枚選んで捨てる。自分の手札からカードを捨てる度ターン終了時に死亡する速攻3/1の子分を1体出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f9120cf5,アークマージ,なし,ユニット,6,2,7,この対戦の間ヒーロースキルが発動した回数分攻撃力+1を得る。このユニットの攻撃力が5以上の場合さらに特技ダメージ+2を得る。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_683cc9b8,ウドラー,なし,ユニット,6,4,6,シンクロ:①攻撃力+1、②におうだち、③死亡時：この対戦中に死亡したコスト2以下のユニットを2体復活させる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_e85d03e0,エビルホーク,なし,ユニット,6,6,4,ねらい撃ち、召喚時：カードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5b713377,エビルマージ,なし,ユニット,6,2,6,召喚時：この対戦中味方リーダーの「紅蓮の火球」のダメージ+1、スキルブースト:攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c9cc581c,カロン,なし,ユニット,6,4,5,テンションリンク：対戦中に死亡したランダムな味方ユニットを手札に1枚加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0996b970,キラーアーマー,なし,ユニット,6,6,7,,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_15.jpg,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_cba34087,キラーデーモン,なし,ユニット,6,6,6,召喚時：味方ユニット1体を+1/+1した後におうだちを付与する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_83fe681d,キラーマシン2,なし,ユニット,6,4,5,2回攻撃、召喚時:このユニットにさくせんを出す。耐戦中に味方建物が3つ以上出ていたら、代わりに2回さくせんを出し、出たさくせんの効果全てを得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_58028997,キングミミック,なし,ユニット,6,8,7,死亡時：相手はランダムなレジェンドレアカードを手札に1枚加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4437acfa,クラーゴン,なし,ユニット,6,4,8,BET：このターン中に未発動の効果からランダムに1つ発動する。①全ての敵に1ダメージ ②ランダムな敵1体に2ダメージ ③敵リーダーに3ダメージ。全て発動済みなら何も起こらない。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_a462cfa2,グレイトマムー,なし,ユニット,6,5,4,れんけい：敵ユニット1体に5ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_e936ad83,サイクロプス,なし,ユニット,6,6,6,召喚時：GET(1) BET：におうだちを持つランダムな敵ユニット1体に4ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7b11152e,サイコマスター,なし,ユニット,6,0,7,この対戦中に自分が使った占いカードの枚数分攻撃力+1、召喚時:このユニットの攻撃力が4以上あるなら敵1体に4ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f09aa71a,ジェリーマン,なし,ユニット,6,4,5,召喚時：自分の手札にあるランダムなユニットカード1枚と同じユニットを2/2にして場に出す。それが冒険者カードなら代わりにコピーを場に出す。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5f6a5488,ダイス・ド・デビル,なし,ユニット,6,4,4,占い：(1)1/1のスライムを出す、(2)4/4のホースデビルを出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_70c48758,ダークデーブル,なし,ユニット,6,5,6,におうだち、天啓の神域の効果によってデッキから手札にこのカードが加わった場合、4/4のヘルガーディアンを出す。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9d45a818,ダーティラビッツ,なし,ユニット,6,2,6,攻撃対象が敵リーダーの場合攻撃力が2倍になる。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_74f27ab5,デスストーカー,なし,ユニット,6,4,6,自分のターン中味方ユニットがダメージを受けた場合ランダムな敵1体に2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_730f1b63,デスバキューム,なし,ユニット,6,3,3,お互いのリーダーのテンションの合計分手札にあるこのカードのコスト-1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_99ede7b9,ドルマゲス,なし,ユニット,6,6,4,召喚時：1/1の分身を2体出す 相手がドルマゲスか分身を攻撃や効果の対象にした場合その対象はランダムに選ばれる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_893dab8f,バズズ,なし,ユニット,6,6,6,ねらい撃ち、召喚時：敵の場に氷塊があるなら全ての敵ユニットを次のターン攻撃不能にする,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_94068f21,バロンジャッカル,なし,ユニット,6,6,5,このカード以外の自分の手札が6枚以上ある場合コスト-2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_761099e5,バロンナイト,なし,ユニット,6,5,6,同じ縦1列にいる他のユニットを+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_8878b609,バーサーカー,なし,ユニット,6,2,5,前列の中央にいる場合攻撃力+7,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_ce996bc9,ファンキーバード,なし,ユニット,6,4,6,おうえん、味方リーダーのテンションカードはコストが0になる。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4354b98d,ブラックチャック,なし,ユニット,6,6,3,味方リーダーのテンション分必要なコストが下がる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_cbdf8611,マザーウッド,なし,ユニット,6,5,5,テンションリンク：前後にいる味方ユニットに速攻を付与する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_45283c5a,マッスルウータン,なし,ユニット,6,5,7,テンションリンク:前後にいる味方ユニットの攻撃力+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_362fd329,ミリオンゼニー,なし,ユニット,6,4,7,自分のターン終了時にGET(1)。この効果は毎ターン発動する。BET：死亡時にGET(2)をこのユニットに付与する。このBET効果は重複しない。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_fe496694,ムチおとこ,なし,ユニット,6,6,6,前列召喚時：自分の手札から武器カードを1枚選んで捨てる。そうした場合、カードを3枚引く。後列召喚時：自分のデッキからコスト3以下の武器カードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_adb8f2c2,ランプのまじん,なし,ユニット,6,6,6,召喚時：全ての敵ユニットの位置を前後入れ替える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_6f34f6bb,リーズレット,なし,ユニット,6,5,4,召喚時：自分のデッキにメラ系の特技カードが無いなら敵ユニット1体を氷塊に変える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_685133b0,悪霊の神々アトラス,なし,ユニット,6,4,7,貫通、貫通を持つ味方ユニットが攻撃した後攻撃力+1、死亡時：このユニットの攻撃力と同じ攻撃力を持つこんぼうを味方リーダーに装備する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_a135083a,悪霊の神々バズズ,なし,ユニット,6,6,6,ねらい撃ち、召喚時：指定の敵マスに0/1の氷塊を1つ出す。敵の氷塊が死亡する度自分のデッキからメラ系以外の特技カードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
