pool,name,cost,attack,hp,class,tribe,status,name_in_app_js,tracked_in_implemented_reports,text,official_url
cost3_unit_random_pool,ブラウニー,3,1,4,戦士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,味方リーダーの攻撃で敵ユニットを倒す度攻撃力+2,https://gameconductor.com/dqrivals/c/d/181
cost3_unit_random_pool,ブラッドレディ,3,3,3,共通,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：ユニット1体に2ダメージ,https://gameconductor.com/dqrivals/c/d/599
cost3_unit_random_pool,ブルホーク,3,3,2,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,占い:①自分のデッキから占いカードを1枚手札に加える ② 味方リーダーのテンション+2,https://gameconductor.com/dqrivals/c/d/807
cost3_unit_random_pool,ヘルコンダクター,3,1,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：全ての敵ユニットの位置を前後入れ替える。スキルブースト:攻撃力+1,https://gameconductor.com/dqrivals/c/d/1235
cost3_unit_random_pool,ベビーマジシャン,3,2,3,魔法使い,なし,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時:魔法陣にいる場合カードを2枚引く,https://gameconductor.com/dqrivals/c/d/516
cost3_unit_random_pool,ベンガルクーン,3,3,3,商人,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:宝箱に召喚された場合、宝箱から4/4のミミックがあらわれる。,https://gameconductor.com/dqrivals/c/d/525
cost3_unit_random_pool,ホークマン,3,4,2,共通,なし,OK_GENERIC_BASIC_KEYWORD,no,no,ねらい撃ち,https://gameconductor.com/dqrivals/c/d/69
cost3_unit_random_pool,ボル&ブル,3,3,2,共通,なし,OK_GENERIC_BASIC_KEYWORD,no,no,2回攻撃,https://gameconductor.com/dqrivals/c/d/401
cost3_unit_random_pool,ボーンナイト,3,3,3,共通,ゾンビ,OK_GENERIC_BASIC_KEYWORD,no,no,貫通,https://gameconductor.com/dqrivals/c/d/72
cost3_unit_random_pool,ポムポムボム,3,2,4,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,占いカードを使う度速攻1/1のバブリンを出す,https://gameconductor.com/dqrivals/c/d/759
cost3_unit_random_pool,マジカルハット,3,1,3,商人,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,他の味方ユニットに自分が特技を使う度その特技と同じ効果がこのユニットに対しても発動する。,https://gameconductor.com/dqrivals/c/d/308
cost3_unit_random_pool,マッドオックス,3,2,3,僧侶,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：正面にいるランダムな敵ユニット1体に１ダメージを与える。スキルブースト:+1ダメージ,https://gameconductor.com/dqrivals/c/d/845
cost3_unit_random_pool,マドハンド,3,1,1,共通,ゾンビ,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：このユニットの上下にマドハンドを出す,https://gameconductor.com/dqrivals/c/d/63
cost3_unit_random_pool,マペットマン,3,2,4,商人,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方ユニット1体にさくせんを出す,https://gameconductor.com/dqrivals/c/d/1381
cost3_unit_random_pool,マポレーナ,3,2,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時： 味方ユニット1体を+1/+1,https://gameconductor.com/dqrivals/c/d/70
cost3_unit_random_pool,マージスター,3,0,0,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：全ての味方のHPを2回復,https://gameconductor.com/dqrivals/c/d/974
cost3_unit_random_pool,マージリンリン,3,2,4,僧侶,なし,OK_TRACKED_IMPLEMENTED,yes,yes,れんけい：におうだち1/3のフーセンドラゴンを1体出す,https://gameconductor.com/dqrivals/c/d/1281
cost3_unit_random_pool,ミイラおとこ,3,3,3,魔剣士,ゾンビ,OK_EFFECT_NONE,yes,yes,,https://gameconductor.com/dqrivals/c/d/725
cost3_unit_random_pool,ミケまどう,3,4,2,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：後列にいるユニット1体に1ダメージ,https://gameconductor.com/dqrivals/c/d/71
cost3_unit_random_pool,ミステリピラー,3,4,3,武闘家,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：自分のデッキからコスト1以下のカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1506
cost3_unit_random_pool,ミニデーモン,3,2,2,魔法使い,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方ヒーローがいる場合自分のデッキからコスト2の特技カードをランダムに1枚引く,https://gameconductor.com/dqrivals/c/d/871
cost3_unit_random_pool,ミミック,3,4,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：相手はカードを引く,https://gameconductor.com/dqrivals/c/d/65
cost3_unit_random_pool,メイデンドール,3,1,3,魔剣士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方ヒーローがいる場合敵ユニット1体を-2/-2,https://gameconductor.com/dqrivals/c/d/851
cost3_unit_random_pool,メガザルロック,3,1,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：コスト2以下のランダムな味方ユニット1体を復活させる,https://gameconductor.com/dqrivals/c/d/103
cost3_unit_random_pool,メタッツ,3,1,2,武闘家,スライム,OK_TRACKED_IMPLEMENTED,yes,yes,メタルボディ、速攻、召喚時：味方建物があるならこのユニットにさくせんを出す,https://gameconductor.com/dqrivals/c/d/1363
cost3_unit_random_pool,メタルハンター,3,3,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：メタルボディを持つユニット1体を死亡させる,https://gameconductor.com/dqrivals/c/d/105
cost3_unit_random_pool,メルビン,3,3,4,戦士,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,貫通、死亡時：ホットストーンに封じられ召喚者の山札の上から3番目にホットストーンが配置される,https://gameconductor.com/dqrivals/c/d/1343
cost3_unit_random_pool,メーダクイン,3,2,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,お互いの手札にある本来のコストが0の特技カードのコスト+1,https://gameconductor.com/dqrivals/c/d/1237
cost3_unit_random_pool,ヤンガス,3,3,4,僧侶,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,自分のターン終了時残りMPを全て消費する。消費したMPが1以上の場合その数と同じコストのランダムユニットを1体出す。,https://gameconductor.com/dqrivals/c/d/1051
cost3_unit_random_pool,ライノソルジャー,3,4,2,共通,なし,NEEDS_EFFECT_REVIEW,no,no,スキルブースト：HP+1,https://gameconductor.com/dqrivals/c/d/789
cost3_unit_random_pool,ラプソーン,3,3,3,共通,魔王,REVIEW_NAME_MENTIONED_ONLY,yes,no,死亡時：ランダムな敵ユニット1体に「死亡時：相手の場にラプソーン1体を出す」を付与する,https://gameconductor.com/dqrivals/c/d/937
cost3_unit_random_pool,リッカ,3,1,3,商人,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,味方ユニットが場に出る度カードを1枚引く,https://gameconductor.com/dqrivals/c/d/313
cost3_unit_random_pool,ルドマン,3,3,3,商人,冒険者,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：GET(1)。BET：道具カードを1枚手札に加える。味方のBETが4回発動する度に、手札/山札からコスト3以下のユニット1体を場に出す。,https://gameconductor.com/dqrivals/c/d/1137
cost3_unit_random_pool,ロウ,3,3,3,占い師,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,テンションリンク:味方リーダーのテンションの数と同じ効果が発動する。①カードを1枚引く②ランダムな敵1体に2ダメージ、3コストのユニット1体を出す,https://gameconductor.com/dqrivals/c/d/414
cost3_unit_random_pool,ロミア,3,2,3,占い師,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:自分のデッキの上から2枚を表、もう2枚を裏にしてどちらか一方を選ぶ。選んだカードを全て引き、残りを捨てる,https://gameconductor.com/dqrivals/c/d/1295
cost3_unit_random_pool,亡国の先王ロウ,3,2,2,商人,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,れんけい：使用コスト1以上の特技カード2枚を手札に加える。自分がコスト1以上の特技を使用した後、同じコストのランダムなユニットを1体場に出す。,https://gameconductor.com/dqrivals/c/d/1285
cost3_unit_random_pool,女盗賊ゲルダ,3,4,3,盗賊,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,ステルス、このユニットが攻撃した後カードを1枚引き手札を1枚選んで捨てる。レジェンドレアカードを捨てた場合 次の相手のターン中戦闘ダメージを受けない,https://gameconductor.com/dqrivals/c/d/1552
cost3_unit_random_pool,妖魔軍王ブギー,3,3,2,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：敵の冒険者1体をこのユニットが場にいる間+2/+2して味方にする,https://gameconductor.com/dqrivals/c/d/645
cost3_unit_random_pool,強欲なミミック,3,2,4,盗賊,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：GET(1)、BET:攻撃力+1、死亡時:このユニットの攻撃力が4以上ならレジェンドレアカードを手札に1枚加える,https://gameconductor.com/dqrivals/c/d/1453
cost3_unit_random_pool,忠義の騎士アドン,3,2,3,魔剣士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,このカードはピサロナイトとしても扱う。召喚時:他の味方のピサロナイトの数分+1/+1を得る。,https://gameconductor.com/dqrivals/c/d/1168
cost3_unit_random_pool,怪獣プスゴン,3,3,4,商人,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：指定の敵の空きマスにイチゴ爆弾を1つ出す。死亡時：正面のランダムな敵の空きマスにイチゴ爆弾を1つ出す,https://gameconductor.com/dqrivals/c/d/1383
cost3_unit_random_pool,支援のかれくさネズミ,3,2,2,商人,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:味方リーダーが武器を装備していない場合+1/+1 味方リーダーにおどる宝石のそろばんを装備する 武器を装備している場合はぐれメタルを1体出す,https://gameconductor.com/dqrivals/c/d/1569
cost3_unit_random_pool,残響のようじゅつし,3,2,3,魔法使い,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：耐戦中に自分が使った特技カード1枚を手札に加える。自分の手札にある対戦中に自分が使用した特技カードと同じカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1447
cost3_unit_random_pool,畏怖すべき王,3,0,0,魔剣士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,おうえん、味方リーダーのHPを5回復、全ての敵ユニットを封印する,https://gameconductor.com/dqrivals/c/d/1059
cost3_unit_random_pool,神官クリフト,3,2,4,武闘家,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方1体のHPを3回復した後「次の相手のターン終了時まで受けるダメージ-2」を付与する,https://gameconductor.com/dqrivals/c/d/1048
cost3_unit_random_pool,群れなすよるのていおう,3,2,2,魔剣士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:群れなるよるのていおうを1体出す,https://gameconductor.com/dqrivals/c/d/1543
cost3_unit_random_pool,豊作のじんめんじゅ,3,1,4,僧侶,なし,OK_TRACKED_IMPLEMENTED,yes,yes,ステルス、自分のターン終了時1/1のガップリンを1体出す。このユニットは1ダメージを受ける,https://gameconductor.com/dqrivals/c/d/1273
cost3_unit_random_pool,踊り子マーニャ,3,2,4,魔法使い,冒険者,REVIEW_NAME_MENTIONED_ONLY,yes,no,テンションリンク：自分のデッキの一番上のカードがユニットカード以外ならそのカードを引きコスト-1、ユニットカードならデッキの下に戻す,https://gameconductor.com/dqrivals/c/d/1355
cost3_unit_random_pool,運命の天使ラヴィエル,3,2,3,僧侶,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,前列召喚時：自分のデッキからコスト1以下のユニットを1体出す。後列召喚時：+2/+2相手の手札から相手の場にランダムなユニットを1体出す,https://gameconductor.com/dqrivals/c/d/1372
cost3_unit_random_pool,鏡像のマネマネ,3,3,2,盗賊,なし,OK_TRACKED_IMPLEMENTED,yes,yes,速攻、れんけい：次の1回のみ味方リーダーのテンションスキルは敵リーダーと同じテンションスキルになる,https://gameconductor.com/dqrivals/c/d/1315
cost3_unit_random_pool,魅惑のマルティナ,3,3,3,武闘家,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,れんけい：後列にいる全ての敵ユニットを前列に移動させる。スキルリンク：合計7ダメージを敵前列のランダムなマスに振り分ける。,https://gameconductor.com/dqrivals/c/d/1270
cost3_unit_random_pool,魔王の書,3,2,4,戦士,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち、召喚時：このターン中次に召喚する本来のコストが5以上の魔王系カードのコスト-3,https://gameconductor.com/dqrivals/c/d/1485
cost3_unit_random_pool,黄金兵,3,2,3,共通,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち、自分がコインを使う度このターン中手札にあるこのカードのコスト-2,https://gameconductor.com/dqrivals/c/d/1236
dragon_unit_random_pool,いっかく竜,1,2,2,占い師,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：味方リーダーのテンションスキルを竜の導きに変える,https://gameconductor.com/dqrivals/c/d/669
dragon_unit_random_pool,パピラス,1,2,1,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,れんけい：ランダムなコスト1〜3の自分の職業の特技カードを1枚手札に加える。,https://gameconductor.com/dqrivals/c/d/1455
dragon_unit_random_pool,メラリザード,1,1,2,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,貫通,https://gameconductor.com/dqrivals/c/d/40
dragon_unit_random_pool,とさかヘビ,2,2,2,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：自分のデッキの上からカード4枚を見る。ドラゴン系のカードを1枚選びそれを引く。残りをデッキの下に戻す。,
dragon_unit_random_pool,アルゴリザード,2,1,2,戦士,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,速攻、れんけい：敵ユニット1体に2ダメージ,https://gameconductor.com/dqrivals/c/d/1246
dragon_unit_random_pool,フーセンドラゴン,2,1,3,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち,https://gameconductor.com/dqrivals/c/d/1424
dragon_unit_random_pool,メイジバピラス,2,2,2,占い師,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,絶好調、絶好調状態の味方ユニットが攻撃する度自分のデッキから占いカードを1枚引く,https://gameconductor.com/dqrivals/c/d/966
dragon_unit_random_pool,リザードキッズ,2,5,3,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,攻撃時：このターン中攻撃力-3。,
dragon_unit_random_pool,リザードフライ,2,2,3,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時:味方ユニット1体を1マス下に移動させる。,https://gameconductor.com/dqrivals/c/d/535
dragon_unit_random_pool,リザードマン,2,3,2,共通,ドラゴン,OK_EFFECT_NONE,yes,no,効果なし,https://gameconductor.com/dqrivals/c/d/8
dragon_unit_random_pool,いばらドラゴン,3,3,3,占い師,ドラゴン,OK_EFFECT_NONE,yes,yes,効果なし,https://gameconductor.com/dqrivals/c/d/853
dragon_unit_random_pool,はしりとかげ,3,2,4,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,いずれかのプレイヤーのヒーロースキルが発動した後味方リーダーを3回復,https://gameconductor.com/dqrivals/c/d/861
dragon_unit_random_pool,アルゴングレート,3,4,4,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,正面に敵ユニットがいる場合攻撃できない,https://gameconductor.com/dqrivals/c/d/1461
dragon_unit_random_pool,サウルスロード,3,4,3,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,選択：・特技ダメージ+1を得る ・武器ダメージ+1を得る,
dragon_unit_random_pool,ダッシュラン,3,3,3,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：前列にいるユニット1体を後列に移動させる,https://gameconductor.com/dqrivals/c/d/67
dragon_unit_random_pool,テラノザース,3,4,3,戦士,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時:自分のデッキに特技カードがないならカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1484
dragon_unit_random_pool,デンタザウルス,3,2,4,魔法使い,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち、召喚時：手札にコスト3以上の特技カードがあるならHP+2,https://gameconductor.com/dqrivals/c/d/1495
dragon_unit_random_pool,ドラゴン,3,5,4,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：相手の手札に王女の愛を加える,https://gameconductor.com/dqrivals/c/d/146
dragon_unit_random_pool,ドラゴンキッズ,3,3,2,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：正面にいる全ての敵ユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/101
dragon_unit_random_pool,バルンバ,3,2,4,占い師,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,パワフルバッジ：ドラゴン系の味方ユニットはにおうだちを得る,https://gameconductor.com/dqrivals/c/d/589
dragon_unit_random_pool,フェアリードラゴン,3,2,3,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/74
dragon_unit_random_pool,怪獣プスゴン,3,3,4,商人,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：指定の敵の空きマスにイチゴ爆弾を1つ出す。死亡時：正面のランダムな敵の空きマスにイチゴ爆弾を1つ出す,https://gameconductor.com/dqrivals/c/d/1383
dragon_unit_random_pool,りゅうき兵,4,4,5,共通,ドラゴン,OK_EFFECT_NONE,yes,no,効果なし,https://gameconductor.com/dqrivals/c/d/12
dragon_unit_random_pool,りゅうせんし,4,3,5,戦士,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：速攻と「このターン中敵リーダーを攻撃できない」を得る。このユニットの攻撃は味方リーダーの攻撃としても扱う,https://gameconductor.com/dqrivals/c/d/1486
dragon_unit_random_pool,りゅうはかせ,4,3,2,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,自分が使用するコスト3以上の特技のダメージを+2する,https://gameconductor.com/dqrivals/c/d/1463
dragon_unit_random_pool,ギガントドラゴン,4,4,4,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：敵の前列か後列を選び、縦一列の全ての敵ユニットに1ダメージ。味方の場か手札に攻撃力4以上の自身を除いたドラゴン系ユニットがいるなら、代わりに2ダメージ。,
dragon_unit_random_pool,コドラ,4,4,4,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：このターン中次に使うドラゴン系のユニットカードのコスト-2,https://gameconductor.com/dqrivals/c/d/604
dragon_unit_random_pool,フォレストドラゴ,4,3,6,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,自分のターン終了時味方リーダーのHPを2回復,https://gameconductor.com/dqrivals/c/d/562
dragon_unit_random_pool,ヘルジュラシック,4,4,5,魔法使い,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,敵ユニットが2体以上いるなら手札にあるこのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1497
dragon_unit_random_pool,ベビーサラマンダ,4,2,6,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,攻撃時：GET(1)、BET:攻撃力+1、このBETが4回発動した後超貫通8/8のサラマンダーに変身する,https://gameconductor.com/dqrivals/c/d/1138
dragon_unit_random_pool,リトルライバーン,4,3,5,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,味方が回復する度ランダムな敵1体に2ダメージ,https://gameconductor.com/dqrivals/c/d/274
dragon_unit_random_pool,樹氷の竜,4,3,4,魔法使い,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,自分のターン終了時、敵の場に氷塊があるなら敵リーダーに3ダメージ。,https://gameconductor.com/dqrivals/c/d/517
dragon_unit_random_pool,たつのこナイト,5,6,5,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,パワフルバッジ：自分の手札にあるドラゴン系のユニットカードのコスト-1。,https://gameconductor.com/dqrivals/c/d/630
dragon_unit_random_pool,アックスドラゴン,5,5,3,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：ユニット1体に1ダメージを与えた後「受けるダメージ2倍」を付与する。,https://gameconductor.com/dqrivals/c/d/29
dragon_unit_random_pool,イエローファット,5,5,6,武闘家,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：味方リーダーのテンションを全て消費する。消費した数と同じだけ速攻1/1のファーラットを出す,https://gameconductor.com/dqrivals/c/d/1509
dragon_unit_random_pool,イブール,5,5,5,占い師,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,相手プレイヤーの手札の特技カードのコスト+1、召喚時&攻撃時:相手のデッキの一番上にイブールの本が一枚置かれる,https://gameconductor.com/dqrivals/c/d/1392
dragon_unit_random_pool,ガメゴンロード,5,4,6,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち。召喚時：自分の場か手札に攻撃力4以上の他のドラゴン系がいるなら特技：メラミを1枚手札に加える。,
dragon_unit_random_pool,キースドラゴン,5,4,5,占い師,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,占い：①味方リーダーのHPを5回復、②正面にいる全ての敵ユニットに2ダメージ,https://gameconductor.com/dqrivals/c/d/670
dragon_unit_random_pool,グリーンドラゴン,5,5,5,僧侶,ドラゴン,OK_EFFECT_NONE,yes,no,効果なし,https://gameconductor.com/dqrivals/c/d/770
dragon_unit_random_pool,ゴールデンドラゴン,5,5,3,戦士,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,この対戦中に味方リーダーが攻撃した回数分HP+1,https://gameconductor.com/dqrivals/c/d/1488
dragon_unit_random_pool,シュプリンガー,5,5,4,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,れんけい：このユニットに2回さくせんを出す。,https://gameconductor.com/dqrivals/c/d/1337
dragon_unit_random_pool,スカイドラゴン,5,4,6,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,絶好調、絶好調状態な味方ユニットが攻撃する度味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/946
dragon_unit_random_pool,スノードラゴン,5,4,3,魔法使い,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：コスト4・5・6の特技カードをそれぞれランダムに1枚ずつ選出し、その中から1枚を選んで手札に加える。自分のデッキのメラ系の特技カードが無いなら手札にあるこのカードのコスト-2。,https://gameconductor.com/dqrivals/c/d/1498
dragon_unit_random_pool,ドラゴビショップ,5,3,4,占い師,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時:カードを2枚引く、このターン中に使った占いカードの枚数分デッキと手札にあるこのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1537
dragon_unit_random_pool,ドラゴンソルジャー,5,3,5,戦士,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,対戦中に味方リーダーが攻撃した回数分攻撃力+1,https://gameconductor.com/dqrivals/c/d/187
dragon_unit_random_pool,ドラゴンヘビー,5,4,6,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち、このユニットは移動せず手札に戻らない,https://gameconductor.com/dqrivals/c/d/893
dragon_unit_random_pool,ドランゴ,5,5,5,戦士,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,味方リーダーが攻撃した後ランダムな横一列にいる全ての敵ユニットと敵リーダーに2ダメージ。このユニットは冒険者としても扱う,https://gameconductor.com/dqrivals/c/d/1349
dragon_unit_random_pool,バトルレックス,5,4,6,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,攻撃時：このターン中味方リーダーの武器の攻撃力+2,https://gameconductor.com/dqrivals/c/d/124
dragon_unit_random_pool,ベビーニュート,5,3,6,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,味方ユニットのHPが回復する度ランダムな敵1体に1ダメージを与えた後カードを1枚引く,https://gameconductor.com/dqrivals/c/d/997
dragon_unit_random_pool,怪竜やまたのおろち,5,3,6,魔剣士,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時:残りMPを全て消費する。消費したMPの数分攻撃力+1、その後 このユニットの攻撃力と同じ数分のダメージをランダムな敵ユニットに割り振る,https://gameconductor.com/dqrivals/c/d/1548
dragon_unit_random_pool,立ち塞がるドラゴン,5,4,7,盗賊,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,におうだち、超貫通、召喚時：カードを2枚引いた後自分の手札から2枚選んで捨てる。死亡時：相手の手札にコスト2の王女の愛を1枚加える,https://gameconductor.com/dqrivals/c/d/1438
dragon_unit_random_pool,まかいファイター,6,4,5,戦士,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：GET(1)、BET：このターン中味方リーダーの攻撃力+1、このBETが4回発動する度まかいファイターを1体だす,https://gameconductor.com/dqrivals/c/d/1143
dragon_unit_random_pool,やまたのおろち,6,4,4,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：味方ユニット1体を死亡させる そのユニットのコスト分攻撃力とHPが上がる,https://gameconductor.com/dqrivals/c/d/155
dragon_unit_random_pool,ガメゴン,6,3,7,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち,https://gameconductor.com/dqrivals/c/d/86
dragon_unit_random_pool,デンデン竜,6,4,6,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち、おうえん,https://gameconductor.com/dqrivals/c/d/429
dragon_unit_random_pool,ドラゴンガイア,6,6,6,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：次の相手のターン終了時まで全ての味方は相手の特技ダメージを受けない,https://gameconductor.com/dqrivals/c/d/153
dragon_unit_random_pool,ドラゴンブッシュ,6,6,7,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,特技ダメージ+1。召喚時：自分の場か手札に攻撃力4以上の他のドラゴン系がいるなら特技ダメージ+1を得る。,
dragon_unit_random_pool,ドラゴンロード,6,6,6,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,場に出ている間、このユニットを除くドラゴン系の味方ユニット全てを+1/+1。場に出ている間、自分の手札にあるドラゴン系ユニットカードの使用コスト-1。,https://gameconductor.com/dqrivals/c/d/753
dragon_unit_random_pool,竜将ドラゴンガイア,6,6,6,魔法使い,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：手札にコスト3以上の特技カードがあるなら縦一列にいる全ての敵ユニットに2ダメージ、それらのユニットを次のターン終了時まで攻撃不能にする,https://gameconductor.com/dqrivals/c/d/1499
dragon_unit_random_pool,おにこんぼう,7,7,7,共通,ドラゴン,OK_EFFECT_NONE,yes,no,効果なし,https://gameconductor.com/dqrivals/c/d/18
dragon_unit_random_pool,オリハルゴン,7,6,7,戦士,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,自分のターン中味方リーダーは攻撃力+3を得る。前列にいる場合味方リーダーが受けるダメージ-2,https://gameconductor.com/dqrivals/c/d/1489
dragon_unit_random_pool,ガメゴンレジェンド,7,5,7,僧侶,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち、召喚時：ランダムな敵1体に1ダメージ。これを3回繰り返す。スキルブースト：繰り返す回数+1,https://gameconductor.com/dqrivals/c/d/1518
