id,name,cost,cardType,classes,tribes,deckBuildable,text,triggers,appNameOccurrences,genericCoverage,complexScore,risk,officialUrl
card_8af73add,美容院,2,建物,商人,,True,自分のターン終了時耐久値-1し前後にいるHP1以上の味方ユニットをコストが1高いランダムなユニットに変身させる,自分のターン終了時|変身|コスト|ランダム,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1380
card_bf35ede9,マペットマン,3,ユニット,商人,なし,True,召喚時：味方ユニット1体にさくせんを出す,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1381
card_d945e36b,おおねずみ,3,ユニット,商人,なし,True,死亡時：1/1のやまねずみを2体出す。対戦中に味方建物が3つ以上出ていたら代わりに2/2のやまねずみを2体出す,死亡時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1382
card_219aca1f,怪獣プスゴン,3,ユニット,商人,ドラゴン,True,召喚時：指定の敵の空きマスにイチゴ爆弾を1つ出す。死亡時：正面のランダムな敵の空きマスにイチゴ爆弾を1つ出す,召喚時|死亡時|ランダム,12,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1383
card_4ece55e1,ヨージス,4,ユニット,商人,なし,True,味方建物の数分手札にあるこのカードのコスト-1,コスト,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1384
card_938d85b9,宿王リッカ,4,ユニット,商人,冒険者,True,召喚時：次の相手のターン終了時までステルスを得る。 味方ユニットが場に出た後そのユニットを+1/+1,召喚時|相手のターン終了時,1,keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1385
card_9f7964cb,デンダの子分,1,ユニット,商人,なし,True,,,1,no_text,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/1433
card_653054d1,魔神機キラーマジンガ,8,ユニット,商人,なし,True,2回攻撃、自分のターン終了時ランダムな敵に2ダメージを2回与える。召喚時：このカード以外に自分の手札が6枚以上ある場合魔神機キラーマジンガを1体出す,召喚時|自分のターン終了時|ダメージ|ランダム,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1442
card_0f004dd9,変貌のくものきょじん,2,ユニット,商人,なし,True,召喚時：味方ユニット1体をランダムなコストが1高いランダムなユニットに変身させる,召喚時|変身|コスト|ランダム,4,,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1450
card_2f73a37d,不思議のダンジョン,1,建物,商人,,True,ダンジョン(耐久値9で踏破)、味方ユニットが場に出る度耐久値+1、踏破時：しあわせの箱1枚を手札に加える,場に出る|手札に加える,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1521
card_35914b0d,しましまキャット,2,ユニット,商人,なし,True,召喚時&死亡時：しあわせのたね1枚を手札に加える,召喚時|死亡時|手札に加える,4,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1522
card_c5e37b2c,たんすミミック,2,ユニット,商人,なし,True,召喚時：このカード以外の自分の手札が6枚以上ある場合敵ユニット1体をコストが1低いランダムなユニットに変身させる。,召喚時|変身|コスト|ランダム,4,,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1523
card_c45094d3,ヘンリー,2,ユニット,商人,冒険者,True,シンクロ：(1)HP+1、(2)味方のヒーロースキルのコストは1下がる、(3)味方のヒーロースキルを1ターンに2回まで発動できる,コスト,5,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1524
card_7d1e0182,ツボック,3,ユニット,商人,なし,True,死亡時：自分のデッキに特技カードが無いなら味方リーダーのテンション+2,死亡時,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1525
card_5c3c6888,打ち出のそろばん,4,武器,商人,,True,この武器で攻撃した後ランダムな商人の特技カードを手札に1枚加える,攻撃した後|ランダム,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1526
card_e7d0bd0d,キラークリムゾン,5,ユニット,商人,なし,True,選択:・味方リーダーのテンション+2・コスト2のはがねのそろばん1枚を手札に加える,選択|手札に加える|コスト,4,choice_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1527
card_297a6d36,バイキルトのツボ,6,特技,商人,,True,このターン中全ての味方の攻撃力+2,,3,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1528
card_96d212c9,スラリンガル,7,ユニット,商人,なし,True,貫通、選択:+1/+1と速攻とこのターン中「敵リーダーを攻撃できずダメージを受けない」を得る。・このターンの終了時攻撃力とHPが2倍になる,選択|ダメージ,16,choice_engine+keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1529
card_66c6772c,モンスターハウスだ!,8,特技,商人,,True,自分の場にはコスト4〜6の相手の場にはコスト2〜4のランダムな冒険者以外のユニットをそれぞれ6体ずつ出す,コスト|ランダム,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1530
card_b4ffdc6a,支援のかれくさネズミ,3,ユニット,商人,なし,True,召喚時:味方リーダーが武器を装備していない場合+1/+1 味方リーダーにおどる宝石のそろばんを装備する 武器を装備している場合はぐれメタルを1体出す,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1569
card_006d555f,高潔な王パパス,5,ユニット,商人,冒険者,True,味方リーダーが敵ユニットを攻撃した後同じユニットに2ダメージ。味方リーダーのHPを2回復。召喚時:このターン中味方リーダーの攻撃力+2,召喚時|攻撃した後|ダメージ|回復,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1570
card_14926367,デスファレーナ,1,ユニット,占い師,なし,True,占い：(1)攻撃力+2、(2)HP+2,占い,1,fortune_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/315
card_7052acf3,節制のタロット,1,特技,占い師,,True,占い:(1)1/1のスライムを2体出す、(2)カードを1枚引く,占い|カードを1枚引く,0,fortune_engine,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/316
card_98b3bd16,ベルフェゴル,4,ユニット,占い師,なし,True,自分が占いを持つ手札を使う度+1/+1,占い,2,fortune_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/317
card_d8835650,太陽のタロット,4,特技,占い師,,True,占い：(1)全ての敵ユニットに2ダメージ、(2)味方リーダーのHPを7回復,占い|ダメージ|回復,6,fortune_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/318
card_3bcff462,きめんどうし,2,ユニット,占い師,なし,True,召喚時：自分のデッキの上からカードを2枚見る。1枚をデッキの上に戻し残りをデッキの下に戻す。,召喚時,4,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/319
card_89f3f077,風の導き,2,特技,占い師,,True,ユニット1体に3ダメージ。デッキの一番上のカードを見てデッキの一番下に移動させることができる。,ダメージ,5,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/320
card_ad894718,銀のタロット,2,特技,占い師,,True,運命の輪を手札に加える。味方リーダーは必中モードになる。既に必中モードの場合テンション+2。,手札に加える,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/321
card_028880ce,星のタロット,3,特技,占い師,,True,占い：(1)カードを2枚引く(2)におうだち3/3ビッグフェイスを出す,占い,1,fortune_engine+keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/322
card_de724aa3,垣間見る未来,1,特技,占い師,,True,カードを1枚引いた後手札1枚をデッキの一番上に置く,,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/323
card_13e70e19,スキッパー,2,ユニット,占い師,なし,True,テンションリンク：デッキの一番上のカードのコストが奇数ならそのカードを手札に加える。,テンションリンク|手札に加える|コスト,2,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/324
card_2f9c499f,塔のタロット,2,特技,占い師,,True,占い：(1)ユニット1体のHPを1にする、(2)ユニット1体に1ダメージを与えた後カードを1枚引く,占い|カードを1枚引く|ダメージ,0,fortune_engine,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/325
card_f4ffe012,悪夢の訪れ,2,特技,占い師,,True,次のターン相手プレイヤーの特技カードのコスト+7,コスト,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/326
card_2e9d61a8,びっくりサタン,3,ユニット,占い師,なし,True,自分の占いで(1)の効果が発動する度カードを1枚引く,占い|カードを1枚引く,1,fortune_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/327
card_52cde336,ケセランパセラン,3,ユニット,占い師,なし,True,自分の占いで(1)の効果が発動する度味方リーダーのHPを2回復,占い|回復,1,fortune_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/328
card_67bf89ae,インキュバス,3,ユニット,占い師,なし,True,召喚時：デッキの一番上のカードのコストが奇数なら+1/+1、偶数なら-1/-1,召喚時|コスト,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/329
card_700c487c,皇帝のタロット,3,特技,占い師,,True,占い：(1)ユニット1体を+2/+3、(2)ユニット1体に速攻と貫通を付与,占い,2,fortune_engine+keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/330
card_d329867b,パペットこぞう,2,ユニット,占い師,なし,True,占い：(1)味方リーダーのテンション-1、(2)+1/+1を得る,占い,1,fortune_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/331
card_2b2db1f2,タロットショット,3,特技,占い師,,True,ユニット1体に4ダメージを与える,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/332
card_0fb5ba79,エビルドライブ,4,ユニット,占い師,ゾンビ,True,占い：(1)カードを1枚引く、(2)攻撃力+3,占い|カードを1枚引く,6,fortune_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/333
card_15c67702,ワンダーフール,4,ユニット,占い師,なし,True,召喚時：デッキの一番上のカードのコストが奇数なら+1/+1と貫通を得る。偶数なら-1/-1とにおうだちを得る,召喚時|コスト,1,keyword,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/334
card_725483e4,おばけトマト,5,ユニット,占い師,なし,True,占い：(1)敵ユニット1体の攻撃力を1にする、(2)敵ユニット1体のHPを1にする,占い,2,fortune_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/335
card_a3f1284b,隠者のタロット,5,特技,占い師,,True,占い:(1)ユニットのコピーを自分の手札に加える、(2)ユニット1体を1/1のスライムに返信,占い|手札に加える,2,fortune_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/336
card_dc741aca,暴風雨,4,特技,占い師,,True,合計5ダメージをランダムな敵に割り振る,ダメージ|ランダム,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/337
card_8a0ef03c,アルカナバースト,4,特技,占い師,,True,カードを1枚引く、ユニット1体に2ダメージ。引いたカードのコストが奇数なら代わりに6ダメージ,カードを1枚引く|ダメージ|コスト,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/338
card_5f6a5488,ダイス・ド・デビル,6,ユニット,占い師,なし,True,占い：(1)1/1のスライムを出す、(2)4/4のホースデビルを出す,占い,0,fortune_engine,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/339
card_3ac76f82,デュラハーン,7,ユニット,占い師,ゾンビ,True,召喚時：自分のデッキからコスト3のユニットを1体出す,召喚時|コスト,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/340
card_4b2ece59,悪魔のタロット,8,特技,占い師,,True,占い：(1)全ての敵ユニットに4ダメージ、(2)4/4のホースデビルを2体出す,占い|ダメージ,0,fortune_engine,2,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/341
card_c3ff9942,天変地異,8,特技,占い師,,True,必殺技、味方リーダーは超必中モードになる。 ランダムな敵ユニットに3ダメージを計4回与える。,ダメージ|ランダム,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/342
card_6e786fdd,ミレーユ,5,ユニット,占い師,冒険者,True,召喚時&攻撃時:自分のデッキの上からカードを2枚見る。1枚を手札に加え残りをデッキの上に戻す。,召喚時|攻撃時,3,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/343
card_ec0b6371,ジュリアンテ,7,ユニット,占い師,なし,True,占い：(1)他の全ての味方ユニット+2/+2、(2)ランダムな敵3体を次のターン攻撃不能にする,占い|ランダム,4,fortune_engine,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/344
card_1c4a519c,キラーグース,2,ユニット,占い師,なし,True,おうえん、召喚時：相手は50%の確率でカードを1枚引く,召喚時|カードを1枚引く,5,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/397
card_e084603d,あばれうしどり,1,ユニット,占い師,なし,True,占い：①攻撃力+1と貫通を得る、②速攻を得る,占い,0,fortune_engine+keyword,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/398
card_3d8e1905,シャイニング,3,ユニット,占い師,なし,True,召喚時：自分が次に使用する占いカードは発動する効果を選べるようになる。,召喚時|占い,7,fortune_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/399
card_a280038d,ロウ,3,ユニット,占い師,冒険者,True,テンションリンク:味方リーダーのテンションの数と同じ効果が発動する。①カードを1枚引く②ランダムな敵1体に2ダメージ、3コストのユニット1体を出す,テンションリンク|カードを1枚引く|ダメージ|コスト|ランダム,38,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/414
card_582b846a,愚者のタロット,4,特技,占い師,,True,占い:①全ての敵ユニットの攻撃力を1にする②全ての敵ユニットのHPを1にする,占い,2,fortune_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/416
card_1d34412c,インスピレーション,2,特技,占い師,,True,おうえん、カードを1枚引く,カードを1枚引く,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/430
card_4a3e3606,わかめ王子,6,ユニット,占い師,なし,True,召喚時：デッキの一番上のカードのコストが奇数なら対象に3ダメージ、偶数なら対象を+2/+2,召喚時|ダメージ|コスト,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/447
card_105828a9,レッサーデーモン,4,ユニット,占い師,なし,True,テンションリンク：お互いのデッキの一番上にあるカードを比べ、コストが高い方のリーダーに1ダメージ。 ランダムな位置にカードを戻す。 スキルブースト：+1ダメージ,テンションリンク|ダメージ|コスト|ランダム,1,,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/448
card_5944a72f,魔術師のタロット,4,特技,占い師,,True,占い：①デッキの一番上のカードのコスト-3 ②デッキの一番上のカードを手札に加える。さらにそのコピー1枚を手札に加える,占い|手札に加える|コスト,1,fortune_engine,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/455
card_cca328c6,つむじかぜ,2,特技,占い師,,True,合計3ダメージをランダムな敵に割り振る。スキルブースト:+1ダメージ,ダメージ|ランダム,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/470
card_d27a7e95,タロットシャッフル,1,特技,占い師,,True,敵ユニット1体に4ダメージを与える。 自分の手札1枚をデッキの一番上に置く。,ダメージ,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/482
card_79a86f7b,マーニャ,6,ユニット,占い師,冒険者,True,召喚時:デッキの1版上のカードのコストが4以上ならドラゴラムを使う。 4以下ならそのカードのコストを0にして手札に加える。,召喚時|手札に加える|コスト,5,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/491
card_399c85ab,運命の分岐点,1,特技,占い師,,True,指定のマスの地形を天啓の神域に変える。,,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/503
card_63fe06e3,メイジドラキー,1,ユニット,占い師,なし,True,死亡時:死亡したマスの地形を天啓の神域に変える。 この効果で地形の上書きはできない。,死亡時,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/528
card_7ad22030,オーガー,3,ユニット,占い師,なし,True,天啓の神域の効果によってデッキから手札にこのカードが加わった場合、ランダムな敵ユニットに3ダメージ,ダメージ|ランダム,3,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/529
card_23452a9f,デスマーキュリー,4,ユニット,占い師,なし,True,召喚時:指定のマスの地形を天啓の神域に変える。 この効果で地形の上書きはできない。,召喚時,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/530
card_fe1e824d,戦車のタロット,2,特技,占い師,,True,占い:①全てのユニットに1ダメージ、②ランダムな敵1体に3ダメージ,占い|ダメージ|ランダム,0,fortune_engine,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/568
card_5a4cb9b9,幸運の導き手,2,特技,占い師,,True,デッキの一番上のカードのコストが4以上なら味方リーダーのHPを7回復。4以下なら全ての味方を2回復した後そのカードを手札に加える。,手札に加える|回復|コスト,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/569
card_fb76dbf6,定められし未来,5,特技,占い師,,True,敵ユニット1体を相手デッキの一番上に戻す,,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/570
card_70c48758,ダークデーブル,6,ユニット,占い師,なし,True,におうだち、天啓の神域の効果によってデッキから手札にこのカードが加わった場合、4/4のヘルガーディアンを出す。,,0,keyword,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/571
card_9fafe305,竜の胎動,1,特技,占い師,,True,ランダムなドラゴン系のユニットカードを手札に2枚加える,ランダム,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/588
card_b172caa3,バルンバ,3,ユニット,占い師,ドラゴン,True,パワフルバッジ：ドラゴン系の味方ユニットはにおうだちを得る,パワフルバッジ,2,badge_engine+keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/589
card_33de804a,しんりゅう,8,ユニット,占い師,ドラゴン,True,召喚時:願い事を１つかなえてくれる。 味方リーダーが超必中モードの場合全ての願い事をかなえてくれる。,召喚時,13,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/590
card_ff73f13a,竜の逆鱗,1,特技,占い師,,True,ランダムな敵ユニット1体にドラゴン系の味方ユニットの中で最も高い攻撃力と同じダメージを与える,ダメージ|ランダム,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/592
card_5b819ac3,魂の写し身,1,特技,占い師,,True,ユニット1体を選ぶ。そのユニットと同じカード2枚を自分のデッキに混ぜる。,,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/624
card_f87404d2,ソルジャーブル,4,ユニット,占い師,なし,True,パワフルバッジ：ドラゴン系の味方ユニットの攻撃力+1,パワフルバッジ,1,badge_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/625
card_28929e32,だいまどう,5,ユニット,占い師,なし,True,特技ダメージ+1、召喚時：自分の手札にドラゴン系のユニットカードがある場合運命の輪を手札に1枚加える。,召喚時|ダメージ,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/626
card_23d5d5f7,力のタロット,2,特技,占い師,,True,占い：①全ての味方ユニットの攻撃力+1、②ランダムな味方ユニット1体を+3/+2,占い|ランダム,0,fortune_engine,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/668
card_f8b33ead,いっかく竜,1,ユニット,占い師,ドラゴン,True,召喚時：味方リーダーのテンションスキルを竜の導きに変える,召喚時,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/669
card_2331f997,キースドラゴン,5,ユニット,占い師,ドラゴン,True,占い：①味方リーダーのHPを5回復、②正面にいる全ての敵ユニットに2ダメージ,占い|ダメージ|回復,4,fortune_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/670
card_00fd6be5,てふだをふやしたい,8,トークン,占い師,,False,自分の手札が7枚になるようにカードを引く,カードを引く,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/688
card_4c6e21f8,ドラゴンをだしやすくしたい,8,トークン,占い師,,False,自分の手札にあるドラゴン系のユニットカードのコスト-5,コスト,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/689
card_a49acf5e,ドラゴンをつよくしたい,8,トークン,占い師,,False,パワフルバッジ：ドラゴン系の味方ユニットを+2/+2,パワフルバッジ,2,badge_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/690
card_8d7524ea,エッチなほんがよみたい,8,トークン,占い師,,False,自分の手札にエッチな本を加える,,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/691
card_de2ffa5f,竜の導き,0,トークン,占い師,,False,自分の山札からドラゴン系ユニットカードをランダムに1枚手札に加える。そのカードの使用コスト-1。,手札に加える|コスト|ランダム,11,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/693
card_7a08b71e,ヘルガーディアン,5,ユニット,占い師,ゾンビ,False,,,0,no_text,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/698
card_e317fe90,マーニャ：ドラゴラム,6,ユニット,占い師,ドラゴン,False,このユニットは攻撃できない。自分のターン終了時ランダムな横一列にいる全ての敵ユニットと敵リーダーに4ダメージ,自分のターン終了時|ダメージ|ランダム,3,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/699
card_649eb3ba,ホースデビル,4,ユニット,占い師,なし,False,,,0,no_text,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/717
card_1f7d61c0,審判のタロット,0,特技,占い師,,False,占い：①カードを1枚引く、②味方リーダーのHPを2回復,占い|カードを1枚引く|回復,4,fortune_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/734
card_9fa669b2,運命の輪,1,特技,占い師,なし,False,このターン中味方リーダーは超必中モードになる。既に超必中モードの場合テンション+1,,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/735
card_b6efc36d,ビッグフェイス,3,ユニット,占い師,なし,True,におうだち,,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/736
card_0e5370de,タロットフォーチュン,13,特技,占い師,,True,敵ユニット1体に7ダメージ。7/7のダースドラゴンを出す。 対戦中に自分が使った占いカードの回数分コスト-1。,占い|ダメージ|コスト,7,fortune_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/751
card_7f8b3f52,ポムポムボム,3,ユニット,占い師,なし,True,占いカードを使う度速攻1/1のバブリンを出す,占い,4,fortune_engine+keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/759
card_b1d3a142,なぞの神官,3,ユニット,占い師,なし,True,味方ヒーローがいる場合占いカードのコスト-1,占い|コスト,2,fortune_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/768
card_7bf5eed2,バブリン,1,ユニット,占い師,なし,True,速攻,,7,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/771
card_4b5a73f5,ダースドラゴン,7,ユニット,占い師,ドラゴン,True,効果なし,,5,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/772
card_1ac5e9c5,バルーンコール,2,特技,占い師,,True,占い：①におうだち、2/3のプヨンターゲットを出す。②速攻 1/1のバブリンを2体出す,占い,3,fortune_engine+keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/806
card_02ebd665,ブルホーク,3,ユニット,占い師,なし,True,占い:①自分のデッキから占いカードを1枚手札に加える ② 味方リーダーのテンション+2,占い|手札に加える,1,fortune_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/807
card_4612393c,信託の門,4,特技,占い師,,True,必殺技、2/4のコンジャラーを2体出す,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/808
card_7abb2f08,プヨンターゲット,2,ユニット,占い師,なし,True,におうだち,,2,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/813
card_c17a47c9,コンジャラー,3,ユニット,占い師,なし,True,味方リーダーは超必中モードになる,,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/814
card_a208ad9d,運命の導き,2,特技,占い師,,True,おうえん、3枚の冒険者カードの中から1枚を選び手札に加える。味方リーダーが超必中モードの場合3枚全てを手札に加える。,手札に加える,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/827
card_1b3e9672,クロウズ,2,ユニット,占い師,冒険者,True,召喚時:味方リーダーは必中モードになる。攻撃時:デッキの1番上のカードを見てデッキの一番下に移動させることができる。,召喚時|攻撃時,7,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/829
