no,id,name,currentTribe,cardType,cost,attack,hp,text,imageUrl,officialDbPage,officialDbSearchQuery,manualAnswer
427,card_70c48758,ダークデーブル,なし,ユニット,6,5,6,におうだち、天啓の神域の効果によってデッキから手札にこのカードが加わった場合、4/4のヘルガーディアンを出す。,,,ダークデーブル ドラゴンクエストライバルズ 攻略データベース,
428,card_9d45a818,ダーティラビッツ,なし,ユニット,6,2,6,攻撃対象が敵リーダーの場合攻撃力が2倍になる。,,,ダーティラビッツ ドラゴンクエストライバルズ 攻略データベース,
429,card_74f27ab5,デスストーカー,なし,ユニット,6,4,6,自分のターン中味方ユニットがダメージを受けた場合ランダムな敵1体に2ダメージ,,,デスストーカー ドラゴンクエストライバルズ 攻略データベース,
430,card_730f1b63,デスバキューム,なし,ユニット,6,3,3,お互いのリーダーのテンションの合計分手札にあるこのカードのコスト-1,,,デスバキューム ドラゴンクエストライバルズ 攻略データベース,
431,card_99ede7b9,ドルマゲス,なし,ユニット,6,6,4,召喚時：1/1の分身を2体出す 相手がドルマゲスか分身を攻撃や効果の対象にした場合その対象はランダムに選ばれる,,,ドルマゲス ドラゴンクエストライバルズ 攻略データベース,
432,card_893dab8f,バズズ,なし,ユニット,6,6,6,ねらい撃ち、召喚時：敵の場に氷塊があるなら全ての敵ユニットを次のターン攻撃不能にする,,,バズズ ドラゴンクエストライバルズ 攻略データベース,
433,card_94068f21,バロンジャッカル,なし,ユニット,6,6,5,このカード以外の自分の手札が6枚以上ある場合コスト-2,,,バロンジャッカル ドラゴンクエストライバルズ 攻略データベース,
434,card_761099e5,バロンナイト,なし,ユニット,6,5,6,同じ縦1列にいる他のユニットを+1/+1,,,バロンナイト ドラゴンクエストライバルズ 攻略データベース,
435,card_8878b609,バーサーカー,なし,ユニット,6,2,5,前列の中央にいる場合攻撃力+7,,,バーサーカー ドラゴンクエストライバルズ 攻略データベース,
436,card_ce996bc9,ファンキーバード,なし,ユニット,6,4,6,おうえん、味方リーダーのテンションカードはコストが0になる。,,,ファンキーバード ドラゴンクエストライバルズ 攻略データベース,
437,card_4354b98d,ブラックチャック,なし,ユニット,6,6,3,味方リーダーのテンション分必要なコストが下がる,,,ブラックチャック ドラゴンクエストライバルズ 攻略データベース,
438,card_cbdf8611,マザーウッド,なし,ユニット,6,5,5,テンションリンク：前後にいる味方ユニットに速攻を付与する。,,,マザーウッド ドラゴンクエストライバルズ 攻略データベース,
439,card_45283c5a,マッスルウータン,なし,ユニット,6,5,7,テンションリンク:前後にいる味方ユニットの攻撃力+2,,,マッスルウータン ドラゴンクエストライバルズ 攻略データベース,
440,card_362fd329,ミリオンゼニー,なし,ユニット,6,4,7,自分のターン終了時にGET(1)。この効果は毎ターン発動する。BET：死亡時にGET(2)をこのユニットに付与する。このBET効果は重複しない。,,,ミリオンゼニー ドラゴンクエストライバルズ 攻略データベース,
441,card_fe496694,ムチおとこ,なし,ユニット,6,6,6,前列召喚時：自分の手札から武器カードを1枚選んで捨てる。そうした場合、カードを3枚引く。後列召喚時：自分のデッキからコスト3以下の武器カードを1枚引く,,,ムチおとこ ドラゴンクエストライバルズ 攻略データベース,
442,card_adb8f2c2,ランプのまじん,なし,ユニット,6,6,6,召喚時：全ての敵ユニットの位置を前後入れ替える,,,ランプのまじん ドラゴンクエストライバルズ 攻略データベース,
443,card_6f34f6bb,リーズレット,なし,ユニット,6,5,4,召喚時：自分のデッキにメラ系の特技カードが無いなら敵ユニット1体を氷塊に変える,,,リーズレット ドラゴンクエストライバルズ 攻略データベース,
444,card_685133b0,悪霊の神々アトラス,なし,ユニット,6,4,7,貫通、貫通を持つ味方ユニットが攻撃した後攻撃力+1、死亡時：このユニットの攻撃力と同じ攻撃力を持つこんぼうを味方リーダーに装備する。,,,悪霊の神々アトラス ドラゴンクエストライバルズ 攻略データベース,
445,card_a135083a,悪霊の神々バズズ,なし,ユニット,6,6,6,ねらい撃ち、召喚時：指定の敵マスに0/1の氷塊を1つ出す。敵の氷塊が死亡する度自分のデッキからメラ系以外の特技カードを1枚引く,,,悪霊の神々バズズ ドラゴンクエストライバルズ 攻略データベース,
446,card_ad45046f,薔薇子ジャックポッター,なし,ユニット,6,6,6,召喚時：手札を2枚捨てる。そうした場合ランダムなレジェンドレアカード0〜4枚を以下の確率で手札に加える。0〜4枚 各20%,,,薔薇子ジャックポッター ドラゴンクエストライバルズ 攻略データベース,
447,card_3a9fa2ac,覇海軍王ジャコラ,なし,ユニット,6,5,7,におうだち、召喚時：このターン中すべてのユニットが受ける戦闘ダメージが2倍になる,,,覇海軍王ジャコラ ドラゴンクエストライバルズ 攻略データベース,
448,card_415672e1,魔女グレイツェル,なし,ユニット,6,5,5,おうえん、召喚時:ランダムな3体を次のターン終了時まで攻撃不能にする。スキルブースト:+1体,,,魔女グレイツェル ドラゴンクエストライバルズ 攻略データベース,
449,card_b7f05143,ほうおう,なし,ユニット,7,6,7,他のすべての味方ユニットのHP+1、スキルブースト:味方ユニットのHP+1,,,ほうおう ドラゴンクエストライバルズ 攻略データベース,
450,card_d7ef98e4,まおうのかげ,なし,ユニット,7,4,7,ステルス、絶好調、このユニットが絶好調状態なら攻撃力+3を得る,,,まおうのかげ ドラゴンクエストライバルズ 攻略データベース,
451,card_f1e46eb7,やつざきアニマル,なし,ユニット,7,4,4,対戦中に自分に使った特技カードの枚数分コスト-1,,,やつざきアニマル ドラゴンクエストライバルズ 攻略データベース,
452,card_0957dc83,アンクルホーン,なし,ユニット,7,2,7,テンションリンク：攻撃力が2倍になる,,,アンクルホーン ドラゴンクエストライバルズ 攻略データベース,
453,card_091f03b4,アークデーモン,なし,ユニット,7,6,6,召喚時：前列にいる全ての敵ユニットに3ダメージ,,,アークデーモン ドラゴンクエストライバルズ 攻略データベース,
454,card_f767ae31,エメラルドーン,なし,ユニット,7,6,6,シンクロ：①ねらい撃ち、②におうだち、③+2/+2,,,エメラルドーン ドラゴンクエストライバルズ 攻略データベース,
455,card_e733168e,クレイジーボーナス,なし,ユニット,7,7,7,召喚時:自分の場の縦一列に同じ攻撃力のユニットが3体いるならランダムなレジェンドレアのユニットカード3枚を手札に加え そのコストを揃えた攻撃力と同じ数分減らす,,,クレイジーボーナス ドラゴンクエストライバルズ 攻略データベース,
456,card_52ff4131,ケトス,なし,ユニット,7,4,11,このユニットによる敵リーダーの攻撃で敵リーダーのHPが11になった場合この対戦に勝利する。,,,ケトス ドラゴンクエストライバルズ 攻略データベース,
457,card_90ea612c,ジャックポッター,なし,ユニット,7,5,5,召喚時：両プレイヤーはカードを1枚引く。スキルブースト：+1枚,,,ジャックポッター ドラゴンクエストライバルズ 攻略データベース,
458,card_ec0b6371,ジュリアンテ,なし,ユニット,7,5,5,占い：(1)他の全ての味方ユニット+2/+2、(2)ランダムな敵3体を次のターン攻撃不能にする,,,ジュリアンテ ドラゴンクエストライバルズ 攻略データベース,
459,card_97689893,タコメット,なし,ユニット,7,3,3,貫通、召喚時：このカード以外の自分の手札が6枚以上ある場合タコメットを2体出す。,,,タコメット ドラゴンクエストライバルズ 攻略データベース,
460,card_c280a90c,ダゴン,なし,ユニット,7,3,8,2回攻撃,,,ダゴン ドラゴンクエストライバルズ 攻略データベース,
461,card_6ebbbeb0,デビルアーマー,なし,ユニット,7,7,6,召喚時：味方ヒーローがいる場合手札にあるランダムな武器を装備する,,,デビルアーマー ドラゴンクエストライバルズ 攻略データベース,
462,card_888c9f47,トロルキング,なし,ユニット,7,8,10,すべてのユニットは受けるダメージが2倍になる。,,,トロルキング ドラゴンクエストライバルズ 攻略データベース,
463,card_1a31a458,ドン・モグーラ,なし,ユニット,7,4,6,テンションリンク：速攻 1/1 ターン終了時に死亡するモグラの子分を出す スキルブースト:攻撃力+1をモグラの子分は持つ,,,ドン・モグーラ ドラゴンクエストライバルズ 攻略データベース,
464,card_0c103e46,ヌーデビル,なし,ユニット,7,5,4,選択：・攻撃力+4・正面にいる全ての敵ユニットに2ダメージ,,,ヌーデビル ドラゴンクエストライバルズ 攻略データベース,
465,card_b0b64660,バベルボブル,なし,ユニット,7,7,10,速攻、2回攻撃,,,バベルボブル ドラゴンクエストライバルズ 攻略データベース,
466,card_e3f0dbe1,バルザック,なし,ユニット,7,7,7,貫通：このユニットの攻撃で敵ユニットを倒す度+2/+2,,,バルザック ドラゴンクエストライバルズ 攻略データベース,
467,card_8df130e3,ブラックルーン,なし,ユニット,7,7,6,特技ダメージ+2,,,ブラックルーン ドラゴンクエストライバルズ 攻略データベース,
468,card_d39b2341,ヘラクライザー,なし,ユニット,7,4,5,におうだち、自分がデッキからカードを手札に加える度ランダムな敵1体に2ダメージ、占い：(1)カードを1枚引く、(2)味方リーダーのテンション+2,,,ヘラクライザー ドラゴンクエストライバルズ 攻略データベース,
469,card_28cd0a60,ヘルバオム,なし,ユニット,7,8,4,召喚時：ランダムな敵ユニット1体を-2/-2する。これを2回繰り返す。,,,ヘルバオム ドラゴンクエストライバルズ 攻略データベース,
470,card_fb7db451,ベリアル,なし,ユニット,7,6,6,召喚時：すべての敵ユニットに2ダメージ、倒したユニット数の2倍分味方リーダーのHPを回復,,,ベリアル ドラゴンクエストライバルズ 攻略データベース,
471,card_89a146ee,マルチェロ,なし,ユニット,7,4,4,におうだち、召喚時：敵の後列中央を中心に十字型に4ダメージを与える,,,マルチェロ ドラゴンクエストライバルズ 攻略データベース,
472,card_ba7eb2dc,ライノスキング,なし,ユニット,7,7,7,におうだち,,,ライノスキング ドラゴンクエストライバルズ 攻略データベース,
473,card_c8f82f53,レジェンドホーン,なし,ユニット,7,5,6,シンクロ：①召喚時：味方リーダーのHPを6回復、②このユニットの召喚コスト-2、③におうだち,,,レジェンドホーン ドラゴンクエストライバルズ 攻略データベース,
474,card_0a619d77,悪霊の神々ベリアル,なし,ユニット,7,6,6,召喚時：「次のターン終了時まで受けるダメージ-1」を得る。さらに全ての敵ユニットに2ダメージ。死亡したユニットの数分HP+1,,,悪霊の神々ベリアル ドラゴンクエストライバルズ 攻略データベース,
475,card_84e08b43,黄金兵長,なし,ユニット,7,4,6,召喚時：GET(1)。攻撃時：敵リーダーに味方の場のピサロナイトの数と同じダメージ。BET：ピサロナイトを1体場に出す。,,,黄金兵長 ドラゴンクエストライバルズ 攻略データベース,
476,card_c837e8a2,Sキラーマシン,なし,ユニット,8,4,8,速攻、このユニットの攻撃で敵ユニットが死亡する度　攻撃力+1 さらにこのターン中このユニットはもう一度攻撃できるようになる,,,Sキラーマシン ドラゴンクエストライバルズ 攻略データベース,
477,card_97d4fedd,さんぞくのカシラ,なし,ユニット,8,10,10,召喚時:このユニットは消滅しさんぞく兵、さんぞくマージ、さんぞく、エテポンゲを出しそれらにさくせんを出す,,,さんぞくのカシラ ドラゴンクエストライバルズ 攻略データベース,
478,card_b99a879b,じごくのヌエ,なし,ユニット,8,8,6,ねらい撃ち、召喚時:敵ユニット1体に自分の場にある地形の数の3倍分ダメージを与える。,,,じごくのヌエ ドラゴンクエストライバルズ 攻略データベース,
479,card_8b1c0efd,ウルベア魔神兵,なし,ユニット,8,5,8,ねらい撃ち。召喚時：GET(2)。BET：このユニットの攻撃力を1〜4のランダムな値分増やす。,,,ウルベア魔神兵 ドラゴンクエストライバルズ 攻略データベース,
480,card_5c527699,オーガキング,なし,ユニット,8,7,8,におうだち,,,オーガキング ドラゴンクエストライバルズ 攻略データベース,
481,card_d56c30af,キラーマジンガ,なし,ユニット,8,3,7,2回攻撃、召喚時：このカード以外の自分の手札が6枚以上ある場合ランダムな的に2ダメージを計4回与える。,,,キラーマジンガ ドラゴンクエストライバルズ 攻略データベース,
482,card_979017aa,キングレオ,なし,ユニット,8,7,5,速攻,,,キングレオ ドラゴンクエストライバルズ 攻略データベース,
483,card_1c5a55aa,シュバルツシュルト,なし,ユニット,8,6,5,召喚時：他の味方ユニットの数と同じだけカードを引く,,,シュバルツシュルト ドラゴンクエストライバルズ 攻略データベース,
484,card_5c8253b2,シルバリヌス,なし,ユニット,8,7,7,ねらい撃ち、この対戦中に相手の場に出た氷塊の数分デッキと手札にあるこのカードのコスト-1,,,シルバリヌス ドラゴンクエストライバルズ 攻略データベース,
485,card_445d5e8a,デスゴーゴン,なし,ユニット,8,8,8,このユニットの攻撃で敵ユニットを倒す度HPを超えた分だけ敵リーダーにダメージ。,,,デスゴーゴン ドラゴンクエストライバルズ 攻略データベース,
486,card_8d8b59c8,トーマ王子,なし,ユニット,8,6,6,召喚時:以下の4つから1つを選び発動する・虚無の剣・無我の心・鉄壁の盾・追憶の呪縛,,,トーマ王子 ドラゴンクエストライバルズ 攻略データベース,
487,card_86034a77,マッドファルコン,なし,ユニット,8,3,4,速攻、この対戦中に味方リーダーが攻撃した回数分コスト-1,,,マッドファルコン ドラゴンクエストライバルズ 攻略データベース,
488,card_c245e2de,レッドプレデター,なし,ユニット,8,0,7,におうだち、この対戦中に自分が使った特技カードの枚数と同じだけ攻撃力を上げる。 召喚時：敵ユニット1体に自身の攻撃力と同じダメージを与える,,,レッドプレデター ドラゴンクエストライバルズ 攻略データベース,
489,card_14750b13,怪蟲アラグネ,なし,ユニット,8,4,10,召喚時：敵リーダーを毒状態にする。すでに毒状態ならこの対戦中、敵ユニットと敵リーダーが受ける毒ダメージ+1,,,怪蟲アラグネ ドラゴンクエストライバルズ 攻略データベース,
490,card_653054d1,魔神機キラーマジンガ,なし,ユニット,8,3,5,2回攻撃、自分のターン終了時ランダムな敵に2ダメージを2回与える。召喚時：このカード以外に自分の手札が6枚以上ある場合魔神機キラーマジンガを1体出す,,,魔神機キラーマジンガ ドラゴンクエストライバルズ 攻略データベース,
491,card_ad112c5f,恐怖のツメ,なし,ユニット,9,6,3,,,,恐怖のツメ ドラゴンクエストライバルズ 攻略データベース,
492,card_5a0bddb6,ブオーン,なし,ユニット,11,11,11,このユニットは移動せず手札に戻らない。このユニットの攻撃は他の全ての敵にも同時にダメージを与える スキルブースト:コスト-1,,,ブオーン ドラゴンクエストライバルズ 攻略データベース,
493,card_0149788b,ヘルクラッシャー,なし,ユニット,11,4,6,2回攻撃、この対戦中に自分のデッキに入っていなかったカードを自分の手札に加えた枚数分コスト-1,,,ヘルクラッシャー ドラゴンクエストライバルズ 攻略データベース,
494,card_8b06f040,メガトンケイル,なし,ユニット,12,8,8,スキルブースト：コスト-2,,,メガトンケイル ドラゴンクエストライバルズ 攻略データベース,
495,card_50186816,百獣の王キングレオ,なし,ユニット,12,7,5,速攻、この対戦中に自分が味方にさくせんを出した回数分手札のこのカードのコスト-1,,,百獣の王キングレオ ドラゴンクエストライバルズ 攻略データベース,
